0,0
5.5022,3.7493
5.8518,3.7322
6.3846,3.6693
6.875,3.6749
7.3757,3.6797
7.8691,3.6916
8.3684,3.7006
8.8536,3.7243
9.3719,3.7126
9.9163,3.6493
10.873,3.6774
11.854,3.7777
12.377,3.6904
12.882,3.6741
13.369,3.7045
13.863,3.7134
14.359,3.7218
14.869,3.6957
15.363,3.7075
15.867,3.683
16.364,3.6988
16.924,3.7701
17.361,3.7229
17.857,3.7104
18.364,3.7143
18.857,3.7171
19.357,3.7159
20.009,3.8806
