0.092662,0.095301,0.094488,0.090635,0.087144,0.072591,0.066811,0.060225,0.052525,0.039369,0.03565,0.029983,0.022956,0.020075,0.017606,0.015747,0.016703,0.023621,0.027838,0.03565,0.040533,0.040533,0.047243,0.051331,0.052819,0.047894,0.039369,0.040533,0.039369,0.032465,0.072379,0.089778,0.1016,0.11811,0.12362,0.12708,0.1295,0.1245,0.11023,0.097233,0.086432,0.071299,0.06493,0.063482,0.061494,0.058126,0.067045,0.062246,0.061494,0.057324,0.055676,0.055955,0.054835,0.052525,0.050417,0.03565,0.027838,0.01245,0.0055676,0.01245,0.050417,0.074695,0.097394,0.11149,0.12044,0.12708,0.12854,0.14085,0.15043,0.17929,0.19494,0.21426,0.23391,0.2446,0.24504,0.24661,0.24724,0.23915,0.23258,0.21778,0.2227,0.21877,0.22519,0.21778,0.21621,0.21621,0.21742,0.22103,0.2131,0.20113
0.092662,0.095301,0.094488,0.090635,0.087144,0.072591,0.066811,0.060225,0.052525,0.039369,0.03565,0.029983,0.022956,0.020075,0.017606,0.015747,0.016703,0.023621,0.027838,0.03565,0.040533,0.040533,0.047243,0.051331,0.052819,0.047894,0.039369,0.040533,0.039369,0.032465,0.072379,0.089778,0.1016,0.11811,0.12362,0.12708,0.1295,0.1245,0.11023,0.097233,0.086432,0.071299,0.06493,0.063482,0.061494,0.058126,0.067045,0.062246,0.061494,0.057324,0.055676,0.055955,0.054835,0.052525,0.050417,0.03565,0.027838,0.01245,0.0055676,0.01245,0.050417,0.074695,0.097394,0.11149,0.12044,0.12708,0.12854,0.14085,0.15043,0.17929,0.19494,0.21426,0.23391,0.2446,0.24504,0.24661,0.24724,0.23915,0.23258,0.21778,0.2227,0.21877,0.22519,0.21778,0.21621,0.21621,0.21742,0.22103,0.2131,0.20113
0.090635,0.10037,0.10084,0.094488,0.089254,0.077345,0.072379,0.062246,0.051331,0.050417,0.037349,0.035213,0.022956,0.017606,0.017606,0.015747,0.017606,0.024899,0.029983,0.037349,0.040533,0.043484,0.044888,0.049798,0.044888,0.044888,0.047243,0.040533,0.035213,0.027838,0.070425,0.089945,0.10221,0.11478,0.12362,0.12854,0.12998,0.11811,0.10981,0.10236,0.085168,0.071299,0.062246,0.061494,0.061494,0.060225,0.06493,0.061244,0.057324,0.052525,0.050109,0.052525,0.057324,0.051331,0.043484,0.033406,0.023621,0.0078737,0.0055676,0.011135,0.051331,0.074283,0.092161,0.11273,0.11745,0.12362,0.13199,0.1393,0.1544,0.17483,0.19614,0.21934,0.23496,0.24655,0.24256,0.24955,0.24199,0.24044,0.23318,0.22249,0.22444,0.22361,0.22444,0.22718,0.22061,0.21492,0.22166,0.21891,0.22173,0.20075
0.090635,0.095301,0.094488,0.090635,0.087144,0.072591,0.066811,0.060225,0.051331,0.039369,0.037349,0.029983,0.022956,0.017606,0.017606,0.015747,0.016703,0.023621,0.028389,0.03565,0.040533,0.040533,0.044888,0.049798,0.044888,0.044888,0.042402,0.040533,0.035213,0.031495,0.070425,0.089778,0.1016,0.11478,0.12362,0.12708,0.1295,0.11811,0.10981,0.097233,0.085168,0.071299,0.062246,0.061494,0.061494,0.058126,0.06493,0.061244,0.057324,0.052525,0.050109,0.052525,0.054835,0.051331,0.043484,0.033406,0.023621,0.0078737,0.0055676,0.011135,0.050417,0.074283,0.092161,0.11149,0.11745,0.12362,0.12854,0.1393,0.15043,0.17483,0.19494,0.21426,0.23391,0.2446,0.24256,0.24661,0.24199,0.23915,0.23258,0.21778,0.2227,0.21877,0.22444,0.21778,0.21621,0.21492,0.21742,0.21891,0.2131,0.20075
0.079133,0.089082,0.091315,0.086432,0.075725,0.071299,0.063482,0.055955,0.047894,0.040149,0.037349,0.027838,0.022956,0.017606,0.017606,0.015747,0.017606,0.022956,0.028389,0.033867,0.037349,0.042402,0.044888,0.043484,0.044888,0.044888,0.043484,0.035213,0.033406,0.029983,0.068866,0.082206,0.094811,0.10637,0.11424,0.11478,0.11745,0.11191,0.1016,0.094811,0.077546,0.067964,0.060225,0.055117,0.055676,0.056779,0.056779,0.055676,0.055676,0.050417,0.047894,0.045912,0.052819,0.043484,0.038973,0.027838,0.022956,0.0078737,0.0055676,0.011135,0.047243,0.067736,0.084806,0.10037,0.11149,0.11705,0.11902,0.13033,0.14519,0.16441,0.17929,0.19367,0.21259,0.21685,0.22082,0.22444,0.22187,0.21685,0.20921,0.20182,0.20487,0.20174,0.206,0.2069,0.197,0.1955,0.20668,0.19771,0.19684,0.18365
0.077546,0.084984,0.08803,0.083698,0.075725,0.067274,0.062246,0.054835,0.044888,0.039369,0.033406,0.024899,0.017606,0.015747,0.015747,0.017606,0.01245,0.022956,0.028389,0.033867,0.037349,0.040149,0.044888,0.043484,0.045912,0.044888,0.043484,0.035213,0.033406,0.031495,0.067964,0.081065,0.094811,0.10637,0.11424,0.11478,0.11745,0.10967,0.099126,0.089082,0.077345,0.063482,0.058126,0.052819,0.050417,0.052819,0.055676,0.054835,0.052819,0.049798,0.04757,0.044888,0.047894,0.042402,0.033867,0.024899,0.020075,0.0055676,0.0078737,0.01245,0.045912,0.067736,0.084806,0.10037,0.11023,0.11626,0.11902,0.12708,0.14052,0.16213,0.17034,0.19367,0.21164,0.21685,0.21778,0.22025,0.21656,0.21164,0.20921,0.20082,0.20182,0.19747,0.206,0.2069,0.197,0.19487,0.20182,0.19558,0.19684,0.18178
0.077546,0.084984,0.085168,0.078737,0.074283,0.065169,0.056779,0.047243,0.040533,0.035213,0.027838,0.02227,0.017606,0.01245,0.01245,0.011135,0.01245,0.022956,0.027838,0.033867,0.038973,0.042402,0.044888,0.044888,0.047894,0.044888,0.044888,0.037349,0.035213,0.029983,0.067964,0.081065,0.09465,0.1016,0.11424,0.11478,0.11478,0.10967,0.10037,0.089082,0.077345,0.063482,0.058126,0.055117,0.051331,0.052525,0.056779,0.051331,0.052819,0.050417,0.04757,0.044888,0.047894,0.042402,0.033867,0.024899,0.017606,0.0055676,0.011135,0.01245,0.047243,0.067964,0.08803,0.10266,0.11149,0.11705,0.12362,0.12708,0.14519,0.16213,0.17694,0.19487,0.20958,0.21714,0.22025,0.22444,0.22025,0.21685,0.20921,0.20082,0.20075,0.20113,0.20668,0.20608,0.19958,0.19487,0.20182,0.19558,0.19494,0.18135
0.077546,0.082768,0.083514,0.078147,0.072591,0.065169,0.056779,0.047243,0.040533,0.035213,0.027838,0.02227,0.015747,0.01245,0.011135,0.011135,0.01245,0.022956,0.027838,0.03565,0.039369,0.040149,0.043484,0.045912,0.049798,0.044888,0.044888,0.040149,0.035213,0.028389,0.06493,0.081065,0.09465,0.10236,0.10593,0.11478,0.11356,0.10967,0.097394,0.089082,0.074695,0.063482,0.058126,0.055676,0.051331,0.052525,0.055676,0.051331,0.052819,0.04757,0.04757,0.044888,0.047894,0.045912,0.038973,0.032465,0.016703,0.0078737,0.01245,0.01245,0.050109,0.067964,0.08803,0.10266,0.11023,0.11705,0.12362,0.12708,0.14455,0.16069,0.17694,0.19487,0.2069,0.21714,0.21778,0.22298,0.21664,0.21492,0.20668,0.20174,0.20075,0.19919,0.20668,0.20668,0.20121,0.19771,0.20787,0.20174,0.20167,0.18135
0.074695,0.081065,0.080296,0.078147,0.072379,0.060225,0.052819,0.047894,0.040533,0.035213,0.024899,0.017606,0.015747,0.011135,0.0078737,0.011135,0.01245,0.020075,0.027838,0.035213,0.039369,0.039369,0.042402,0.045912,0.047894,0.04757,0.042402,0.040149,0.035213,0.028389,0.063482,0.080296,0.09465,0.10236,0.10593,0.11478,0.11478,0.11023,0.099599,0.084255,0.071299,0.062246,0.052819,0.055676,0.051331,0.056779,0.055955,0.054835,0.051331,0.04757,0.04757,0.044888,0.050417,0.047894,0.038973,0.032465,0.017606,0.0078737,0.011135,0.01245,0.050109,0.067964,0.08803,0.10236,0.11135,0.11705,0.12211,0.12986,0.14455,0.16069,0.1779,0.19391,0.2069,0.21685,0.21941,0.22298,0.21778,0.21492,0.2054,0.20174,0.20075,0.20113,0.20668,0.20668,0.20243,0.20243,0.20847,0.20419,0.20167,0.18674
0.074695,0.081065,0.080296,0.078147,0.070865,0.060225,0.052819,0.047894,0.040533,0.035213,0.023621,0.017606,0.015747,0.011135,0.0078737,0.0078737,0.01245,0.020075,0.027838,0.035213,0.039369,0.039369,0.043484,0.047243,0.045912,0.04757,0.042402,0.038973,0.03565,0.031495,0.063482,0.080296,0.095301,0.10236,0.10578,0.11273,0.11356,0.11205,0.099599,0.084255,0.071299,0.062246,0.050417,0.052819,0.052525,0.056779,0.052819,0.054835,0.047894,0.045912,0.051331,0.045912,0.050417,0.047894,0.037349,0.029983,0.016703,0.0078737,0.0055676,0.01245,0.050417,0.067274,0.08803,0.10084,0.1081,0.11478,0.12211,0.12986,0.14368,0.16069,0.1799,0.19391,0.20787,0.21656,0.21778,0.22173,0.21721,0.21426,0.20532,0.19771,0.20267,0.19919,0.2069,0.20668,0.20389,0.2032,0.20958,0.20419,0.20442,0.18905
